case_id,Mask_ID,region_id,label_id,voxels,empty,D,H,W,zmin,zmax,ymin,ymax,xmin,xmax,bbox_d,bbox_h,bbox_w,centroid_z,centroid_y,centroid_x,centroid_z_norm,centroid_y_norm,centroid_x_norm,slices_covered,surface_voxels,surface_to_volume,components
s0736,1,s0736__1,1,1567,0,32,256,256,8.0,16.0,50.0,191.0,96.0,181.0,9.0,142.0,86.0,13.330567964262922,117.02552648372686,131.10657306955966,0.4300183214278362,0.45892363326951713,0.5141434238021947,9.0,1562.0,0.9968091895341417,9.0
s0740,1,s0740__1,1,3755,0,32,256,256,8.0,8.0,41.0,220.0,168.0,200.0,1.0,180.0,33.0,8.0,122.85352862849534,182.80559254327562,0.25806451612903225,0.4817785436411582,0.7168846766402965,1.0,3755.0,1.0,1.0
s0740,2,s0740__2,2,4220,0,32,256,256,10.0,11.0,51.0,175.0,175.0,215.0,2.0,125.0,41.0,10.037914691943127,111.86848341232228,193.9063981042654,0.32380369974010087,0.4386999349502834,0.7604172474677074,2.0,4220.0,1.0,1.0
s0740,3,s0740__3,3,2165,0,32,256,256,7.0,8.0,61.0,215.0,163.0,204.0,2.0,155.0,42.0,7.295612009237876,133.64665127020785,184.25635103926098,0.23534232287864115,0.5241045147851289,0.7225739256441607,2.0,2165.0,1.0,5.0
s0751,2,s0751__2,2,2785,0,32,256,256,15.0,23.0,96.0,132.0,83.0,166.0,9.0,37.0,84.0,19.3705565529623,113.67684021543985,107.54506283662478,0.6248566629987838,0.4457915302566269,0.42174534445735207,9.0,2370.0,0.8509874326750448,1.0
s0751,4,s0751__4,4,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0751,5,s0751__5,5,3385,0,32,256,256,1.0,4.0,128.0,162.0,147.0,209.0,4.0,35.0,63.0,2.2635155096011816,145.80945347119646,182.21211225997047,0.0730166293419736,0.5718017783184175,0.7145573029802763,4.0,2803.0,0.8280649926144756,1.0
s0751,8,s0751__8,8,50985,0,32,256,256,14.0,23.0,126.0,217.0,24.0,210.0,10.0,92.0,187.0,18.120819848975188,173.86142983230363,97.43265666372463,0.5845425757733932,0.6818095287541319,0.38208884966166523,10.0,22305.0,0.4374816122388938,1.0
s0751,11,s0751__11,11,32079,0,32,256,256,20.0,26.0,125.0,202.0,55.0,227.0,7.0,78.0,173.0,22.90538981888463,163.34782879765578,139.4693101405904,0.7388835425446655,0.6405797207751207,0.5469384711395703,7.0,18991.0,0.5920072321456404,1.0
s0751,12,s0751__12,12,43066,0,32,256,256,9.0,16.0,98.0,213.0,64.0,231.0,8.0,116.0,168.0,13.66279663771885,166.15778108020248,159.80991965819905,0.4407353754102855,0.6515991414909901,0.6267055672870551,8.0,23730.0,0.5510147215901174,1.0
s0751,13,s0751__13,13,1302,0,32,256,256,11.0,13.0,81.0,142.0,128.0,177.0,3.0,62.0,50.0,12.191244239631336,118.53302611367127,156.3963133640553,0.39326594321391406,0.4648353965242011,0.6133188759374717,3.0,1302.0,1.0,1.0
s0774,1,s0774__1,1,23441,0,32,256,256,16.0,29.0,121.0,230.0,75.0,165.0,14.0,110.0,91.0,20.955462650910796,190.79587048334116,126.96582910285397,0.6759826661584127,0.7482190999346712,0.4979052121680548,13.0,10111.0,0.43133825348747923,2.0
s0783,1,s0783__1,1,638,0,32,256,256,4.0,5.0,114.0,141.0,84.0,112.0,2.0,28.0,29.0,4.210031347962382,127.15830721003135,96.42163009404389,0.1358074628374962,0.49866002827463274,0.37812403958448587,2.0,638.0,1.0,1.0
s0791,2,s0791__2,2,1642,0,32,256,256,28.0,30.0,58.0,88.0,110.0,144.0,3.0,31.0,35.0,29.356272838002436,71.64068209500608,127.8952496954933,0.9469765431613689,0.280943851352965,0.501549998805856,3.0,1444.0,0.879415347137637,1.0
s0791,3,s0791__3,3,79164,0,32,256,256,8.0,27.0,77.0,177.0,112.0,206.0,20.0,101.0,95.0,18.300174321661363,129.01328886867768,159.03922237380627,0.5903282039245601,0.5059344661516771,0.6236832249953187,18.0,17267.0,0.2181168207771209,2.0
s0804,1,s0804__1,1,26,0,32,256,256,16.0,16.0,145.0,150.0,115.0,121.0,1.0,6.0,7.0,16.0,147.5,118.23076923076923,0.5161290322580645,0.5784313725490197,0.46365007541478126,1.0,26.0,1.0,1.0
s0804,2,s0804__2,2,149,0,32,256,256,16.0,17.0,82.0,97.0,118.0,144.0,2.0,16.0,27.0,16.335570469798657,92.32885906040268,134.3489932885906,0.5269538861225374,0.36207395709961837,0.5268587972101593,2.0,149.0,1.0,2.0
s0804,3,s0804__3,3,187,0,32,256,256,5.0,5.0,114.0,142.0,94.0,116.0,1.0,29.0,23.0,5.0,130.49732620320856,102.18181818181819,0.16129032258064516,0.5117542204047394,0.4007130124777184,1.0,187.0,1.0,1.0
s0804,4,s0804__4,4,1536,0,32,256,256,0.0,4.0,166.0,223.0,124.0,158.0,5.0,58.0,35.0,2.8287760416666665,192.00520833333334,138.18684895833334,0.09125084005376344,0.7529616013071896,0.5419092116013072,5.0,1536.0,1.0,1.0
s0837,1,s0837__1,1,21,0,32,256,256,9.0,9.0,197.0,202.0,79.0,83.0,1.0,6.0,5.0,9.0,198.85714285714286,81.42857142857143,0.2903225806451613,0.7798319327731092,0.319327731092437,1.0,21.0,1.0,1.0
s0840,1,s0840__1,1,2251,0,32,256,256,12.0,31.0,130.0,174.0,166.0,255.0,20.0,45.0,90.0,23.691248334073745,154.6690359840071,212.9595735228787,0.7642338172281853,0.6065452391529691,0.8351355824426616,17.0,2240.0,0.9951132829853399,26.0
s0840,2,s0840__2,2,470,0,32,256,256,14.0,17.0,128.0,161.0,130.0,161.0,4.0,34.0,32.0,15.608510638297872,142.72978723404256,144.82978723404256,0.5035003431708991,0.5597246558197747,0.5679599499374218,4.0,470.0,1.0,4.0
s0840,3,s0840__3,3,2888,0,32,256,256,0.0,31.0,86.0,188.0,22.0,193.0,32.0,103.0,172.0,19.69702216066482,139.81301939058173,123.58760387811634,0.635387811634349,0.5482863505513009,0.48465727011026016,25.0,2876.0,0.9958448753462604,40.0
s0840,4,s0840__4,4,185783,0,32,256,256,0.0,27.0,0.0,138.0,0.0,158.0,28.0,139.0,159.0,8.852290037301582,74.18281543521205,53.20313484010916,0.2855577431387607,0.2909130017067139,0.2086397444710163,28.0,41960.0,0.22585489522722746,1.0
s0840,5,s0840__5,5,132632,0,32,256,256,0.0,24.0,150.0,255.0,0.0,143.0,25.0,106.0,144.0,10.471439773207068,209.764498763496,48.53761535677665,0.33778837978087317,0.8226058775039059,0.19034358963441822,25.0,28708.0,0.21644851921105013,1.0
s0840,6,s0840__6,6,72923,0,32,256,256,7.0,18.0,168.0,255.0,66.0,243.0,12.0,88.0,178.0,13.136884110637247,226.00920148649945,164.53278115272275,0.4237704551818467,0.8863105940647037,0.6452265927557754,12.0,23180.0,0.3178695336176515,1.0
s0840,7,s0840__7,7,210707,0,32,256,256,7.0,31.0,6.0,138.0,0.0,213.0,25.0,133.0,214.0,21.642840532113315,66.84481768522166,103.09534566957909,0.6981561461972037,0.2621365399420457,0.40429547321403564,25.0,45363.0,0.21528947780567328,1.0
s0840,8,s0840__8,8,177595,0,32,256,256,15.0,31.0,150.0,255.0,0.0,227.0,17.0,106.0,228.0,24.471691207522735,218.08302598609194,102.58099045581238,0.789409393791056,0.8552275528866351,0.40227839394436227,17.0,40008.0,0.2252766125172443,1.0
s0858,1,s0858__1,1,1661,0,32,256,256,6.0,31.0,135.0,187.0,193.0,255.0,26.0,53.0,63.0,18.144491270319087,161.04455147501506,232.11198073449728,0.5853061700102932,0.6315472606863336,0.9102430617039109,23.0,1650.0,0.9933774834437086,37.0
s0858,2,s0858__2,2,1411,0,32,256,256,25.0,31.0,126.0,190.0,133.0,174.0,7.0,65.0,42.0,27.850460666194188,154.12615166548548,150.90361445783134,0.898401956974006,0.6044162810411196,0.5917788802267896,7.0,1339.0,0.9489723600283487,2.0
s0858,4,s0858__4,4,3409,0,32,256,256,28.0,31.0,138.0,176.0,76.0,123.0,4.0,39.0,48.0,29.98386623643297,155.41683778234085,95.11410970959226,0.9672214914978378,0.6094777952248661,0.37299650866506767,4.0,2488.0,0.7298327955412144,1.0
s0895,1,s0895__1,1,961,0,32,256,256,6.0,8.0,80.0,117.0,109.0,164.0,3.0,38.0,56.0,7.678459937565036,103.2882414151925,136.7825182101977,0.24769225605048503,0.405051927118402,0.5364020321968538,3.0,961.0,1.0,1.0
s0931,1,s0931__1,1,2081,0,32,256,256,23.0,27.0,150.0,191.0,94.0,130.0,5.0,42.0,37.0,25.689091782796734,169.3181162902451,113.48246035559826,0.8286803800902172,0.6639926129029219,0.4450292562964638,4.0,1848.0,0.8880345987506006,2.0
s0931,4,s0931__4,4,344,0,32,256,256,19.0,27.0,112.0,150.0,113.0,177.0,9.0,39.0,65.0,22.63372093023256,140.34883720930233,139.70348837209303,0.7301200300075019,0.5503875968992248,0.5478568171454629,9.0,343.0,0.997093023255814,6.0
s0931,5,s0931__5,5,315,0,32,256,256,5.0,23.0,92.0,165.0,47.0,150.0,19.0,74.0,104.0,13.012698412698413,124.22857142857143,111.23809523809524,0.41976446492575525,0.4871708683473389,0.4362278244631186,12.0,315.0,1.0,17.0
s0931,6,s0931__6,6,460,0,32,256,256,14.0,14.0,68.0,91.0,88.0,110.0,1.0,24.0,23.0,14.0,79.95434782608696,98.66956521739131,0.45161290322580644,0.3135464620630861,0.38693947144075025,1.0,460.0,1.0,1.0
s0931,7,s0931__7,7,128,0,32,256,256,15.0,15.0,148.0,166.0,139.0,147.0,1.0,19.0,9.0,15.0,155.5390625,143.59375,0.4838709677419355,0.6099571078431373,0.5631127450980392,1.0,128.0,1.0,1.0
s1004,1,s1004__1,1,16560,0,32,256,256,2.0,17.0,19.0,217.0,58.0,163.0,16.0,199.0,106.0,8.333816425120773,99.62602657004831,80.12536231884059,0.26883278790712173,0.39069030027469925,0.3142171071327082,16.0,9454.0,0.5708937198067633,5.0
s1004,2,s1004__2,2,48557,0,32,256,256,0.0,25.0,11.0,221.0,47.0,199.0,26.0,211.0,153.0,9.340918920032127,104.35348147537945,80.44333463764235,0.3013199651623267,0.4092293391191351,0.31546405740251904,26.0,26320.0,0.5420433717074779,3.0
s1004,3,s1004__3,3,516,0,32,256,256,4.0,25.0,113.0,135.0,173.0,221.0,22.0,23.0,49.0,16.302325581395348,125.93798449612403,199.09108527131784,0.5258814703675918,0.49387444900440797,0.780749354005168,16.0,515.0,0.998062015503876,19.0
s1004,4,s1004__4,4,4520,0,32,256,256,0.0,27.0,85.0,125.0,76.0,163.0,28.0,41.0,88.0,15.932964601769912,99.9966814159292,104.08053097345133,0.5139666000570939,0.3921438486899184,0.4081589449939268,28.0,4216.0,0.9327433628318584,3.0
s1013,1,s1013__1,1,499,0,32,256,256,0.0,25.0,94.0,140.0,64.0,149.0,26.0,47.0,86.0,8.404809619238478,120.10821643286573,118.24448897795591,0.2711228909431767,0.47101261346221857,0.46370387834492516,14.0,499.0,1.0,19.0
s1013,2,s1013__2,2,156,0,32,256,256,5.0,7.0,87.0,101.0,112.0,129.0,3.0,15.0,18.0,6.038461538461538,95.75641025641026,121.51282051282051,0.19478908188585609,0.37551533433886375,0.47652086475615885,3.0,156.0,1.0,1.0
s1013,3,s1013__3,3,8230,0,32,256,256,0.0,3.0,159.0,217.0,90.0,145.0,4.0,59.0,56.0,1.2731470230862698,187.72879708383962,118.74884568651275,0.04106925880923451,0.7361913611130966,0.46568174779024607,4.0,5007.0,0.6083839611178615,1.0
s1013,4,s1013__4,4,137,0,32,256,256,10.0,10.0,34.0,45.0,67.0,81.0,1.0,12.0,15.0,10.0,39.8978102189781,74.43795620437956,0.3225806451612903,0.15646200085873765,0.2919135537426649,1.0,137.0,1.0,1.0
s1013,5,s1013__5,5,81342,0,32,256,256,5.0,16.0,101.0,243.0,60.0,217.0,12.0,143.0,158.0,10.605542032406383,187.55045364018588,139.54376582823141,0.3421142591098833,0.7354919750595524,0.5472304542283585,12.0,30809.0,0.37875882078139217,2.0
s1025,1,s1025__1,1,3118,0,32,256,256,3.0,31.0,100.0,167.0,16.0,167.0,29.0,68.0,152.0,18.91949967928159,133.33450930083387,79.9781911481719,0.6103064412671481,0.522880428630721,0.31363996528694865,23.0,3054.0,0.9794740218088518,28.0
s1025,2,s1025__2,2,308,0,32,256,256,5.0,16.0,74.0,190.0,79.0,158.0,12.0,117.0,80.0,13.194805194805195,114.00649350649351,112.80844155844156,0.42563887725178046,0.44708428826075886,0.4423860453272218,5.0,308.0,1.0,6.0
s1025,4,s1025__4,4,185855,0,32,256,256,0.0,28.0,0.0,125.0,0.0,138.0,29.0,126.0,139.0,10.41858976083506,52.4166312447876,39.229151758090985,0.3360835406720987,0.2055554166462259,0.1538398108160431,29.0,36866.0,0.19835893572946653,1.0
s1025,5,s1025__5,5,126886,0,32,256,256,0.0,25.0,165.0,255.0,0.0,149.0,26.0,91.0,150.0,10.600255347319642,219.7051684188957,47.780866289425155,0.3419437208812788,0.8615888957603753,0.18737594623303983,26.0,25667.0,0.20228393991456897,4.0
s1025,6,s1025__6,6,54651,0,32,256,256,4.0,19.0,178.0,255.0,68.0,232.0,16.0,78.0,165.0,11.970887998389783,234.3608351173812,161.35188743115404,0.38615767736741236,0.9190620984995341,0.6327524997300158,16.0,16615.0,0.304020054527822,1.0
s1025,7,s1025__7,7,298687,0,32,256,256,1.0,31.0,0.0,141.0,0.0,219.0,31.0,142.0,220.0,21.629133507651822,49.1472779196952,114.37286858818763,0.6977139841178007,0.19273442321449097,0.4485210532870103,31.0,56482.0,0.18910096522446573,1.0
s1025,8,s1025__8,8,140754,0,32,256,256,14.0,31.0,159.0,255.0,0.0,206.0,18.0,97.0,207.0,25.24206061639456,221.1123094192705,103.64023047302386,0.8142600198836955,0.8671070957618451,0.40643227636479945,18.0,35078.0,0.24921494238174405,2.0
s1026,2,s1026__2,2,297,0,32,256,256,9.0,12.0,165.0,190.0,99.0,123.0,4.0,26.0,25.0,10.053872053872054,178.62626262626262,113.02020202020202,0.3243184533507114,0.700495147553971,0.44321647851059615,4.0,295.0,0.9932659932659933,3.0
s1026,4,s1026__4,4,362,0,32,256,256,3.0,14.0,105.0,208.0,108.0,195.0,12.0,104.0,88.0,9.508287292817679,157.61325966850828,146.0939226519337,0.30671894492960255,0.618091214386307,0.5729173437330733,5.0,362.0,1.0,9.0
s1062,2,s1062__2,2,52,0,32,256,256,12.0,25.0,101.0,109.0,136.0,150.0,14.0,9.0,15.0,18.75,103.53846153846153,143.15384615384616,0.6048387096774194,0.40603318250377074,0.5613876319758673,2.0,52.0,1.0,3.0
s1062,3,s1062__3,3,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s1062,4,s1062__4,4,373,0,32,256,256,15.0,17.0,78.0,150.0,112.0,144.0,3.0,73.0,33.0,16.179624664879356,109.22788203753352,126.46380697050938,0.5219233762864308,0.4283446354413079,0.4959364979235662,3.0,373.0,1.0,3.0
s1062,5,s1062__5,5,11,0,32,256,256,2.0,2.0,113.0,116.0,102.0,106.0,1.0,4.0,5.0,2.0,114.36363636363636,104.27272727272727,0.06451612903225806,0.4484848484848485,0.40891265597147947,1.0,11.0,1.0,1.0
s1062,6,s1062__6,6,557,0,32,256,256,27.0,28.0,114.0,151.0,142.0,169.0,2.0,38.0,28.0,27.156193895870736,135.3339317773788,156.49730700179532,0.8760062547055076,0.5307213010877601,0.6137149294188052,2.0,557.0,1.0,1.0
s1062,7,s1062__7,7,48816,0,32,256,256,13.0,20.0,73.0,218.0,63.0,238.0,8.0,146.0,176.0,17.461672402490986,168.9463085873484,156.12260324483776,0.5632797549190641,0.6625345434797977,0.6122455029209324,8.0,27475.0,0.5628277613897082,1.0
s1077,2,s1077__2,2,494,0,32,256,256,13.0,22.0,94.0,140.0,168.0,218.0,10.0,47.0,51.0,18.48582995951417,120.29554655870446,197.26315789473685,0.596317095468199,0.47174724140668417,0.7735810113519093,8.0,494.0,1.0,15.0
s1077,3,s1077__3,3,763,0,32,256,256,0.0,25.0,93.0,145.0,63.0,166.0,26.0,53.0,104.0,12.336828309305373,116.92529488859765,119.956749672346,0.3979622035259798,0.458530568190579,0.4704186261660628,21.0,763.0,1.0,37.0
s1077,4,s1077__4,4,100,0,32,256,256,11.0,15.0,79.0,149.0,126.0,188.0,5.0,71.0,63.0,13.3,117.99,169.75,0.42903225806451617,0.46270588235294113,0.6656862745098039,5.0,100.0,1.0,5.0
s1077,6,s1077__6,6,136,0,32,256,256,1.0,1.0,167.0,180.0,127.0,139.0,1.0,14.0,13.0,1.0,173.25735294117646,132.03676470588235,0.03225806451612903,0.6794405997693195,0.517791234140715,1.0,136.0,1.0,1.0
s1094,1,s1094__1,1,52,0,32,256,256,15.0,15.0,82.0,90.0,158.0,166.0,1.0,9.0,9.0,15.0,85.9423076923077,162.32692307692307,0.4838709677419355,0.33702865761689293,0.6365761689291101,1.0,52.0,1.0,1.0
s1094,2,s1094__2,2,89,0,32,256,256,9.0,11.0,134.0,145.0,144.0,159.0,3.0,12.0,16.0,10.292134831460674,139.31460674157304,150.95505617977528,0.3320043494019572,0.5463317911434237,0.591980612469707,3.0,89.0,1.0,2.0
s1142,4,s1142__4,4,129,0,32,256,256,0.0,21.0,86.0,114.0,91.0,149.0,22.0,29.0,59.0,8.193798449612403,105.55813953488372,131.34108527131784,0.26431607901975496,0.413953488372093,0.5150630794953641,7.0,129.0,1.0,9.0
s1142,5,s1142__5,5,46,0,32,256,256,24.0,24.0,126.0,140.0,135.0,140.0,1.0,15.0,6.0,24.0,134.45652173913044,137.30434782608697,0.7741935483870968,0.5272804774083547,0.5384484228473999,1.0,46.0,1.0,2.0
s1142,6,s1142__6,6,40,0,32,256,256,1.0,1.0,43.0,49.0,123.0,129.0,1.0,7.0,7.0,1.0,46.25,125.825,0.03225806451612903,0.18137254901960784,0.49343137254901964,1.0,40.0,1.0,1.0
s1208,1,s1208__1,1,513,0,32,256,256,21.0,27.0,113.0,141.0,157.0,196.0,7.0,29.0,40.0,24.623781676413255,122.77387914230019,180.31578947368422,0.7943155379488147,0.4814661927149027,0.7071207430340558,6.0,513.0,1.0,6.0
s1208,3,s1208__3,3,874,0,32,256,256,6.0,26.0,90.0,139.0,71.0,156.0,21.0,50.0,86.0,17.17391304347826,114.6258581235698,114.97368421052632,0.5539971949509117,0.4495131691120384,0.45087719298245615,21.0,874.0,1.0,58.0
s1208,4,s1208__4,4,24,0,32,256,256,29.0,29.0,138.0,142.0,135.0,140.0,1.0,5.0,6.0,29.0,140.08333333333334,137.5,0.9354838709677419,0.5493464052287582,0.5392156862745098,1.0,24.0,1.0,1.0
s1226,1,s1226__1,1,641,0,32,256,256,11.0,29.0,113.0,129.0,174.0,223.0,19.0,17.0,50.0,20.978159126365053,121.88767550702028,205.32605304212169,0.6767148105279049,0.477990884341256,0.8052002080083204,19.0,641.0,1.0,26.0
s1226,2,s1226__2,2,10953,0,32,256,256,0.0,29.0,70.0,132.0,69.0,175.0,30.0,63.0,107.0,15.666301469916919,100.59837487446362,114.79886789007578,0.505364563545707,0.3945034308802495,0.45019163878461094,30.0,10594.0,0.9672235917100338,5.0
s1226,3,s1226__3,3,1434,0,32,256,256,0.0,5.0,72.0,104.0,80.0,134.0,6.0,33.0,55.0,2.193863319386332,95.74825662482566,104.31659693165969,0.07076978449633328,0.3754833593130418,0.40908469384964585,6.0,1234.0,0.8605299860529986,6.0
s1226,4,s1226__4,4,444,0,32,256,256,3.0,5.0,76.0,96.0,88.0,127.0,3.0,21.0,40.0,3.9414414414414414,85.51576576576576,110.40090090090091,0.12714327230456263,0.33535594417947356,0.43294470941529767,3.0,444.0,1.0,3.0
s1292,1,s1292__1,1,58,0,32,256,256,3.0,3.0,65.0,72.0,76.0,84.0,1.0,8.0,9.0,3.0,68.94827586206897,79.53448275862068,0.0967741935483871,0.2703853955375254,0.3118999323867478,1.0,58.0,1.0,1.0
s1292,2,s1292__2,2,80,0,32,256,256,17.0,17.0,173.0,183.0,117.0,125.0,1.0,11.0,9.0,17.0,178.275,121.4125,0.5483870967741935,0.6991176470588235,0.4761274509803921,1.0,80.0,1.0,1.0
s1292,4,s1292__4,4,55381,0,32,256,256,7.0,21.0,120.0,237.0,56.0,185.0,15.0,118.0,130.0,13.745544500821582,182.7949116122858,98.01616077716184,0.4434046613168252,0.7168427906364149,0.3843771010869092,15.0,18029.0,0.3255448619562666,5.0
s1334,2,s1334__2,2,3864,0,32,256,256,8.0,15.0,89.0,161.0,99.0,143.0,8.0,73.0,45.0,11.903726708074535,122.34497929606626,124.88638716356108,0.3839911841314366,0.47978423253359315,0.48975053789631795,8.0,2919.0,0.7554347826086957,6.0
s1334,3,s1334__3,3,3205,0,32,256,256,7.0,15.0,89.0,151.0,90.0,150.0,9.0,63.0,61.0,11.452730109204369,124.00561622464899,124.72761310452418,0.36944290674852803,0.48629653421430974,0.4891278945275458,9.0,2937.0,0.916380655226209,7.0
s1334,4,s1334__4,4,6393,0,32,256,256,0.0,5.0,0.0,81.0,55.0,125.0,6.0,82.0,71.0,3.218050993273893,35.53699358673549,91.06710464570624,0.10380809655722237,0.13936075916366858,0.35712590057139704,6.0,5527.0,0.8645393399030189,4.0
s1334,5,s1334__5,5,1210,0,32,256,256,13.0,16.0,28.0,66.0,79.0,150.0,4.0,39.0,72.0,13.410743801652892,48.134710743801655,122.28264462809918,0.4326046387629965,0.18876357154432022,0.4795397828552909,3.0,1210.0,1.0,2.0
s1334,6,s1334__6,6,6474,0,32,256,256,9.0,15.0,11.0,233.0,67.0,148.0,7.0,223.0,82.0,11.794253938832252,132.08588198949644,105.37225826382453,0.38045980447845973,0.5179838509392017,0.41322454221107663,7.0,6450.0,0.9962928637627433,49.0
s1344,1,s1344__1,1,12117,0,32,256,256,15.0,25.0,79.0,120.0,75.0,151.0,11.0,42.0,77.0,19.889989271271766,100.51209045143187,107.7236114549806,0.6416125571377989,0.3941650605938505,0.422445535117571,11.0,5406.0,0.4461500371379054,1.0
s1344,2,s1344__2,2,1194,0,32,256,256,16.0,21.0,77.0,107.0,70.0,117.0,6.0,31.0,48.0,18.527638190954775,92.09212730318258,87.31155778894473,0.5976657480953154,0.36114559726738266,0.3423982658389989,6.0,1156.0,0.9681742043551089,1.0
s1344,4,s1344__4,4,134,0,32,256,256,6.0,6.0,136.0,147.0,96.0,111.0,1.0,12.0,16.0,6.0,142.4402985074627,102.76865671641791,0.1935483870967742,0.5585894059116184,0.40301434006438397,1.0,134.0,1.0,1.0
s1349,2,s1349__2,2,37,0,32,256,256,14.0,14.0,60.0,65.0,104.0,110.0,1.0,6.0,7.0,14.0,62.62162162162162,106.89189189189189,0.45161290322580644,0.24557498675145734,0.41918388977212506,1.0,37.0,1.0,1.0
s1349,3,s1349__3,3,2900,0,32,256,256,0.0,7.0,125.0,231.0,135.0,181.0,8.0,107.0,47.0,3.0513793103448275,180.39689655172413,156.03310344827585,0.09843159065628476,0.7074388100067612,0.611894523326572,8.0,2781.0,0.9589655172413794,12.0
s1369,2,s1369__2,2,69,0,32,256,256,11.0,11.0,139.0,148.0,103.0,111.0,1.0,10.0,9.0,11.0,143.84057971014494,107.28985507246377,0.3548387096774194,0.5640807047456664,0.42074452969593634,1.0,69.0,1.0,1.0
s1371,2,s1371__2,2,328,0,32,256,256,17.0,19.0,175.0,198.0,89.0,107.0,3.0,24.0,19.0,17.28048780487805,185.1859756097561,98.88719512195122,0.5574350904799371,0.7262195121951219,0.38779292204686755,2.0,328.0,1.0,2.0
s1378,1,s1378__1,1,7132,0,32,256,256,0.0,28.0,36.0,79.0,104.0,178.0,29.0,44.0,75.0,19.90367358384745,57.670639371845205,130.510936623668,0.6420539865757242,0.22615937008566747,0.5118075946026196,29.0,3113.0,0.4364834548513741,1.0
s1378,2,s1378__2,2,1276,0,32,256,256,6.0,29.0,19.0,227.0,47.0,150.0,24.0,209.0,104.0,15.58307210031348,107.09482758620689,88.7319749216301,0.5026797451714026,0.41997971602434075,0.34796852910443177,24.0,1270.0,0.9952978056426333,87.0
s1380,3,s1380__3,3,23,0,32,256,256,22.0,23.0,59.0,67.0,132.0,144.0,2.0,9.0,13.0,22.391304347826086,62.47826086956522,137.43478260869566,0.7223001402524544,0.24501278772378518,0.5389599317988065,2.0,23.0,1.0,3.0
s1384,4,s1384__4,4,10,0,32,256,256,10.0,10.0,101.0,104.0,158.0,160.0,1.0,4.0,3.0,10.0,102.5,158.8,0.3225806451612903,0.4019607843137255,0.6227450980392157,1.0,10.0,1.0,1.0
s1388,1,s1388__1,1,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s1397,1,s1397__1,1,183,0,32,256,256,14.0,15.0,60.0,89.0,117.0,141.0,2.0,30.0,25.0,14.540983606557377,71.20765027322405,129.18579234972677,0.4690639873083025,0.27924568734597666,0.5066109503910854,2.0,183.0,1.0,5.0
s1397,3,s1397__3,3,532,0,32,256,256,10.0,11.0,90.0,114.0,63.0,89.0,2.0,25.0,27.0,10.921052631578947,101.3703007518797,75.55451127819549,0.3522920203735144,0.39753059118384193,0.2962922010909627,2.0,532.0,1.0,1.0
s1397,6,s1397__6,6,519,0,32,256,256,0.0,3.0,135.0,160.0,138.0,167.0,4.0,26.0,30.0,1.606936416184971,150.4971098265896,155.42581888246627,0.05183665858661197,0.5901847444179984,0.609513015225358,4.0,489.0,0.9421965317919075,1.0
