case_id,z,z_next,sim
s0063,20,21,0.8752032490767343
s0063,21,22,0.86995624832534
s0063,22,23,0.8253412457367537
s0063,23,24,0.7831435500008013
s0063,24,25,0.7838599390258715
s0063,25,26,0.7891330598843943
s0063,26,27,0.7815811306131807
s0063,27,28,0.7923961855226531
s0063,28,29,0.22498625950301807
s0063,29,30,0.901602665937501
s0063,30,31,0.9999092117366791
s0067,0,1,0.41612612385163616
s0067,1,2,0.606670212356607
s0067,2,3,0.6187151873832761
s0067,3,4,0.5824423038063047
s0067,4,5,0.5742118829819414
s0067,5,6,0.5773189546638471
s0067,6,7,0.5698952825252447
s0067,7,8,0.5255978377007551
s0067,8,9,0.5247408041172714
s0067,9,10,0.519011955690196
s0067,10,11,0.5449934028820181
s0067,11,12,0.5203379168615319
s0067,12,13,0.5402479115936358
s0067,13,14,0.5527336406097508
s0067,14,15,0.5433930119459816
s0067,15,16,0.5925360065042861
s0067,16,17,0.6665070648707265
s0067,17,18,0.6484608687393629
s0067,18,19,0.5969946876882054
s0067,19,20,0.649129241459609
s0067,20,21,0.7011330600252781
s0067,21,22,0.7457239746238434
s0067,22,23,0.7854649062176633
s0067,23,24,0.7554965582556334
s0067,24,25,0.687926006759186
s0067,25,26,0.6239190870702136
s0067,26,27,0.6416271469781196
s0067,27,28,0.6482201822448321
s0067,28,29,0.6349727828176378
s0067,29,30,0.5081535522757381
s0067,30,31,0.6652866883432871
s0070,0,1,0.7903326471446218
s0070,1,2,0.7981108808628713
s0070,2,3,0.7862914360241731
s0070,3,4,0.7940917911044463
s0070,4,5,0.8259006564539313
s0070,5,6,0.8198736870673794
s0070,6,7,0.8365688008369209
s0070,7,8,0.8277255339117349
s0070,8,9,0.8265646817488959
s0070,9,10,0.807134722394443
s0070,10,11,0.7990875356707278
s0070,11,12,0.7731029015336699
s0070,12,13,0.7421532752228212
s0070,13,14,0.7351460997722635
s0070,14,15,0.7524908581458011
s0070,15,16,0.7472612128125748
s0070,16,17,0.7404112228381599
s0070,17,18,0.7314316560061438
s0070,18,19,0.7219540537223446
s0070,19,20,0.7100977414801084
s0070,20,21,0.6992810568211988
s0070,21,22,0.6817764479916041
s0070,22,23,0.6892320340283417
s0070,23,24,0.6946104786134977
s0070,24,25,0.6830862967121073
s0070,25,26,0.6771731602968315
s0070,26,27,0.6730974838469551
s0070,27,28,0.6786348663871188
s0070,28,29,0.6728333110376683
s0070,29,30,0.6819388312188132
s0070,30,31,0.6788924570091014
s0071,0,1,0.7806369243717932
s0071,1,2,0.790511468694083
s0071,2,3,0.7889794542777188
s0071,3,4,0.7946078699693715
s0071,4,5,0.7887148169808168
s0071,5,6,0.7916213890013328
s0071,6,7,0.7850673807349101
s0071,7,8,0.803507224006113
s0071,8,9,0.8027587447711696
s0071,9,10,0.8157776192862098
s0071,10,11,0.8220176447422167
s0071,11,12,0.8232504079068056
s0071,12,13,0.810091261805239
s0071,13,14,0.7574114060801708
s0071,14,15,0.7153486076007698
s0071,15,16,0.7207938189687161
s0071,16,17,0.7351134842566951
s0071,17,18,0.7562670954014395
s0071,18,19,0.748633413052392
s0071,19,20,0.7475499264295914
s0071,20,21,0.7535862195092156
s0071,21,22,0.7438794386994383
s0071,22,23,0.7473763829152114
s0071,23,24,0.7458268139088365
s0071,24,25,0.7446766965264658
s0071,25,26,0.732069215350298
s0071,26,27,0.7184017775240696
s0071,27,28,0.7294242812848428
s0071,28,29,0.7344850329514996
s0071,29,30,0.7329643041313096
s0071,30,31,0.7213651926090756
s0079,0,1,0.2354594534055065
s0079,1,2,0.7053008862216635
s0079,2,3,0.35927642517762337
s0079,3,4,0.45251491340178207
s0079,4,5,0.5550174758636051
s0079,5,6,0.553853191303547
s0079,6,7,0.5680488832823054
s0079,7,8,0.5741770411786334
s0079,8,9,0.5686182376557624
s0079,9,10,0.5815966101111972
s0079,10,11,0.6009284179776604
s0079,11,12,0.6112758860206304
s0079,12,13,0.6405685219472187
s0079,13,14,0.6899549307142941
s0079,14,15,0.7034229189999138
s0079,15,16,0.7034599762279233
s0079,16,17,0.699645779133687
s0079,17,18,0.7011783212824839
s0079,18,19,0.7721685548328201
s0079,19,20,0.7999167616323495
s0079,20,21,0.8062202367251715
s0079,21,22,0.8400720392031054
s0079,22,23,0.8400635643397603
s0079,23,24,0.8175215045969484
s0079,24,25,0.7935180588996601
s0079,25,26,0.8025923812930971
s0079,26,27,0.7929608719638238
s0079,27,28,0.7683179820096416
s0079,28,29,0.5331495244711333
s0079,29,30,0.7604755201962125
s0079,30,31,0.27489631589906494
s0080,0,1,0.6975611270055957
s0080,1,2,0.6976474013077077
s0080,2,3,0.6738190140531086
s0080,3,4,0.6645314829292626
s0080,4,5,0.6970103293913344
s0080,5,6,0.6841197810682903
s0080,6,7,0.6580691964213126
s0080,7,8,0.6769995972348473
s0080,8,9,0.6821043683623091
s0080,9,10,0.6673374080497054
s0080,10,11,0.6679524655389139
s0080,11,12,0.6961758694181142
s0080,12,13,0.6999429669509657
s0080,13,14,0.6946162921966088
s0080,14,15,0.7007567340303101
s0080,15,16,0.6907807662252853
s0080,16,17,0.6758077191714907
s0080,17,18,0.6797643218535302
s0080,18,19,0.6921945948514364
s0080,19,20,0.6889122665497939
s0080,20,21,0.6768053776280437
s0080,21,22,0.6756871342456536
s0080,22,23,0.6857849408737782
s0080,23,24,0.6790161670969393
s0080,24,25,0.6782823170349978
s0080,25,26,0.6982446647430524
s0080,26,27,0.6986863070013904
s0080,27,28,0.668250054728095
s0080,28,29,0.6134986989487036
s0080,29,30,0.6573885247230807
s0080,30,31,0.6411065923649689
s0086,0,1,0.6371736299487227
s0086,1,2,0.8278565909613204
s0086,2,3,0.8373962522495205
s0086,3,4,0.845098483910959
s0086,4,5,0.8394735727875965
s0086,5,6,0.8334925069272064
s0086,6,7,0.8374085393472628
s0086,7,8,0.8351242091773518
s0086,8,9,0.8115148815737313
s0086,9,10,0.7915825628449227
s0086,10,11,0.7680549864234689
s0086,11,12,0.7892042479010353
s0086,12,13,0.8214858852702503
s0086,13,14,0.8294393117131568
s0086,14,15,0.8191806466304155
s0086,15,16,0.8134896965398474
s0086,16,17,0.8218652761481371
s0086,17,18,0.8373118097879544
s0086,18,19,0.8179642740634433
s0086,19,20,0.8150690384695294
s0086,20,21,0.8342025126902295
s0086,21,22,0.8137553189515916
s0086,22,23,0.799817793718752
s0086,23,24,0.8054727135428889
s0086,24,25,0.8014082177910641
s0086,25,26,0.8042307083781638
s0086,26,27,0.7984428358020913
s0086,27,28,0.7745308075484186
s0086,28,29,0.792772294288516
s0086,29,30,0.7777379384584916
s0086,30,31,0.6101369459138349
s0089,0,1,0.6271824525754118
s0089,1,2,0.6163119982046515
s0089,2,3,0.6194601590594894
s0089,3,4,0.6172130313177354
s0089,4,5,0.6006473094466852
s0089,5,6,0.5867930407987362
s0089,6,7,0.5562636530620467
s0089,7,8,0.5684679368929219
s0089,8,9,0.5750573629440111
s0089,9,10,0.5401310247847296
s0089,10,11,0.5239066046425083
s0089,11,12,0.5311444576789205
s0089,12,13,0.5641118422717539
s0089,13,14,0.5775871689854756
s0089,14,15,0.5546031678054293
s0089,15,16,0.5403159462957536
s0089,16,17,0.5534390354980316
s0089,17,18,0.5556296346853702
s0089,18,19,0.5928212467673396
s0089,19,20,0.5905612112365153
s0089,20,21,0.5974551504616881
s0089,21,22,0.5960630017671606
s0089,22,23,0.6122408926078436
s0089,23,24,0.6066089681156143
s0089,24,25,0.6024052436028433
s0089,25,26,0.6189363184547892
s0089,26,27,0.624187959310437
s0089,27,28,0.6157269710690452
s0089,28,29,0.5706112761383729
s0089,29,30,0.5577452471288122
s0089,30,31,0.5788936333824426
s0102,0,1,0.33785090555171343
s0102,1,2,0.2705320338965983
s0102,2,3,0.31097515090797473
s0102,3,4,0.5615150834483316
s0102,4,5,0.26316093569922366
s0102,5,6,0.7642239703004903
s0102,6,7,0.7880555917038873
s0102,7,8,0.8238620570199918
s0102,8,9,0.7862439858481679
s0102,9,10,0.7297234141524116
s0102,10,11,0.6895452683695501
s0102,11,12,0.6885285449971011
s0102,12,13,0.6913540586593556
s0102,13,14,0.6407099661043049
s0102,14,15,0.6485722808373835
s0102,15,16,0.6383765242663478
s0102,16,17,0.632768884865972
s0102,17,18,0.6442253738377508
s0102,18,19,0.6075773284226068
s0102,19,20,0.6037426047953907
s0102,20,21,0.5850423862438822
s0102,21,22,0.5934866397880801
s0102,22,23,0.5798965611041044
s0102,23,24,0.5378734008671298
s0102,24,25,0.4965491043617933
s0102,25,26,0.5071491867825829
s0102,26,27,0.18346687252942828
s0102,27,28,0.611845496122479
s0102,28,29,0.40699198507604467
s0102,29,30,0.27601589552682426
s0102,30,31,0.25465283083526097
s0103,0,1,0.7469591923978892
s0103,1,2,0.6971214625250794
s0103,2,3,0.6746392851231862
s0103,3,4,0.6738938638875436
s0103,4,5,0.6720973629708255
s0103,5,6,0.6677509422384535
s0103,6,7,0.6643703185167475
s0103,7,8,0.6559365985644139
s0103,8,9,0.6781939556074773
s0103,9,10,0.7106745913513512
s0103,10,11,0.744287082473352
s0103,11,12,0.7763044815215777
s0103,12,13,0.8040393900517041
s0103,13,14,0.8182261404270073
s0103,14,15,0.8134926971182416
s0103,15,16,0.8080657297141666
s0103,16,17,0.8343106684764745
s0103,17,18,0.8417293189252718
s0103,18,19,0.8246999037862972
s0103,19,20,0.8024267714407805
s0103,20,21,0.7825756960398343
s0103,21,22,0.7608343729089646
s0103,22,23,0.755192428970141
s0103,23,24,0.738415875188611
s0103,24,25,0.7292032938037398
s0103,25,26,0.7218351508261477
s0103,26,27,0.6956854637814023
s0103,27,28,0.724456827032115
s0103,28,29,0.7432053012357444
s0103,29,30,0.790046507991279
s0103,30,31,0.8173905008168268
s0108,0,1,0.7312019543550287
s0108,1,2,0.7329596609728952
s0108,2,3,0.7247877931921287
s0108,3,4,0.7218590813181187
s0108,4,5,0.714641652837363
s0108,5,6,0.7105298200861738
s0108,6,7,0.7184926785882292
s0108,7,8,0.7253065843146062
s0108,8,9,0.7100499381850504
s0108,9,10,0.7013978941988284
s0108,10,11,0.6661366027773162
s0108,11,12,0.6376569644716028
s0108,12,13,0.6222913718644941
s0108,13,14,0.6079324710457651
s0108,14,15,0.6350954718918677
s0108,15,16,0.6368829239948776
s0108,16,17,0.6660488542446314
s0108,17,18,0.659341836779801
s0108,18,19,0.6471035125578473
s0108,19,20,0.647893312016042
s0108,20,21,0.6381210424697179
s0108,21,22,0.6479318189444219
s0108,22,23,0.6465592954992538
s0108,23,24,0.6376057261632159
s0108,24,25,0.6232578860320023
s0108,25,26,0.6089962613571398
s0108,26,27,0.6407412909366591
s0108,27,28,0.6722322357066703
s0108,28,29,0.6616723810860052
s0108,29,30,0.6269220750921001
s0108,30,31,0.6201864959332477
s0110,0,1,0.4697755607969696
s0110,1,2,0.5375526177677075
s0110,2,3,0.5399068950328284
s0110,3,4,0.5445085707741418
s0110,4,5,0.5317823991421994
s0110,5,6,0.5392451351075593
s0110,6,7,0.5721947374360403
s0110,7,8,0.5920450274235414
s0110,8,9,0.5892925684978052
s0110,9,10,0.6099490548413538
s0110,10,11,0.6361707035099757
s0110,11,12,0.6747977285627372
s0110,12,13,0.7119760369993418
s0110,13,14,0.7451600858280176
s0110,14,15,0.7609295352120063
s0110,15,16,0.7419280368839174
s0110,16,17,0.700460015040509
s0110,17,18,0.7403658301115994
s0110,18,19,0.7834757439187987
s0110,19,20,0.8362982425838823
s0110,20,21,0.8534712962936354
s0110,21,22,0.8421596740418902
s0110,22,23,0.8351045423685473
s0110,23,24,0.8352863581560827
s0110,24,25,0.8233989033990754
s0110,25,26,0.741363076590087
s0110,26,27,0.6577735319950835
s0110,27,28,0.7181748570014772
s0110,28,29,0.7332999966988024
s0110,29,30,0.7262640753068313
s0110,30,31,0.6671982895012358
s0117,0,1,0.34009464251195265
s0117,1,2,0.6808603615529493
s0117,2,3,0.6538598448838214
s0117,3,4,0.6748451329893747
s0117,4,5,0.7419830729133011
s0117,5,6,0.7490942070889122
s0117,6,7,0.7373773098509374
s0117,7,8,0.699293554088454
s0117,8,9,0.6815886568294127
s0117,9,10,0.6783134328817213
s0117,10,11,0.6670362218686158
s0117,11,12,0.6531186395094276
s0117,12,13,0.6488685919070734
s0117,13,14,0.6333286820252187
s0117,14,15,0.6603028271093198
s0117,15,16,0.6883224978691895
s0117,16,17,0.7061290904192028
s0117,17,18,0.7172085571465481
s0117,18,19,0.7326051094772524
s0117,19,20,0.7329595189727159
s0117,20,21,0.7242941107398083
s0117,21,22,0.7231197033939427
s0117,22,23,0.7175450107551568
s0117,23,24,0.7078102197217944
s0117,24,25,0.6995963194640986
s0117,25,26,0.7198452937771287
s0117,26,27,0.6998634943146836
s0117,27,28,0.6749621535618645
s0117,28,29,0.6548950562069187
s0117,29,30,0.6331016427267322
s0117,30,31,0.28087697885887325
s0119,0,1,0.6003351104479986
s0119,1,2,0.7282105221456404
s0119,2,3,0.7539416063854745
s0119,3,4,0.7510875686579842
s0119,4,5,0.7342360808790225
s0119,5,6,0.7638411811276584
s0119,6,7,0.7687282738267766
s0119,7,8,0.7692145792060275
s0119,8,9,0.7429886743777044
s0119,9,10,0.71903919631334
s0119,10,11,0.7163791691006816
s0119,11,12,0.717929014240364
s0119,12,13,0.7128304159075517
s0119,13,14,0.7036965982695492
s0119,14,15,0.7316305428583959
s0119,15,16,0.7757557822102672
s0119,16,17,0.777235838127336
s0119,17,18,0.7498735226263153
s0119,18,19,0.7553183832158614
s0119,19,20,0.7486231762629143
s0119,20,21,0.722408806965971
s0119,21,22,0.7337736964282596
s0119,22,23,0.7627071768988329
s0119,23,24,0.7426019670862414
s0119,24,25,0.7227771815657237
s0119,25,26,0.7129723655387089
s0119,26,27,0.6940554725414793
s0119,27,28,0.6818897159716893
s0119,28,29,0.7113096574346851
s0119,29,30,0.6982790349604849
s0119,30,31,0.6871189054981284
s0120,0,1,0.49224981223551467
s0120,1,2,0.5935248983787885
s0120,2,3,0.7879326543869836
s0120,3,4,0.7782636791701995
s0120,4,5,0.7660856704675283
s0120,5,6,0.7397832046921216
s0120,6,7,0.7349163579206422
s0120,7,8,0.7814864209885903
s0120,8,9,0.7989076116674554
s0120,9,10,0.7765243044112278
s0120,10,11,0.7413341073998116
s0120,11,12,0.7246930387634423
s0120,12,13,0.6797063204646848
s0120,13,14,0.676355292776861
s0120,14,15,0.7193990922034877
s0120,15,16,0.7508029203846085
s0120,16,17,0.743080404938968
s0120,17,18,0.7394492426152972
s0120,18,19,0.7345812227871258
s0120,19,20,0.7174862448343835
s0120,20,21,0.7402898391106948
s0120,21,22,0.7261510447426062
s0120,22,23,0.6905223809091243
s0120,23,24,0.683288512521986
s0120,24,25,0.7054866802414553
s0120,25,26,0.726483395868265
s0120,26,27,0.7423416330040561
s0120,27,28,0.7028090218542468
s0120,28,29,0.6281570205674853
s0120,29,30,0.46838449340208443
s0120,30,31,0.4553708484024459
s0123,0,1,0.06958997611812447
s0123,1,2,0.7015516205907366
s0123,2,3,0.72040786379766
s0123,3,4,0.7142498663905337
s0123,4,5,0.744467185844641
s0123,5,6,0.757968073675978
s0123,6,7,0.7470256664923266
s0123,7,8,0.7206695848415622
s0123,8,9,0.676614350237875
s0123,9,10,0.6598484553595895
s0123,10,11,0.6528557660491693
s0123,11,12,0.6662638788996488
s0123,12,13,0.6769129087094818
s0123,13,14,0.6830791609014171
s0123,14,15,0.6942886167267152
s0123,15,16,0.6706891194846889
s0123,16,17,0.6609700944494151
s0123,17,18,0.6645953546096903
s0123,18,19,0.6707483002205794
s0123,19,20,0.6439066166314186
s0123,20,21,0.6704407130622632
s0123,21,22,0.6791186416874223
s0123,22,23,0.6651309381546515
s0123,23,24,0.6159010621760229
s0123,24,25,0.593729443074937
s0123,25,26,0.5720498460723882
s0123,26,27,0.5675918228868817
s0123,27,28,0.5462543993403406
s0123,28,29,0.4661296084337539
s0123,29,30,0.4501503859782733
s0123,30,31,0.12002453865314733
s0124,0,1,0.7790093607885205
s0124,1,2,0.7824656760110035
s0124,2,3,0.7705761480438006
s0124,3,4,0.7748658598544447
s0124,4,5,0.7880535693728975
s0124,5,6,0.8008768140585558
s0124,6,7,0.7640253304876072
s0124,7,8,0.7492464276938562
s0124,8,9,0.7203968214882241
s0124,9,10,0.7226980368838765
s0124,10,11,0.6949564983733572
s0124,11,12,0.6953254729432231
s0124,12,13,0.7304627141965742
s0124,13,14,0.7387203502989776
s0124,14,15,0.726170875254251
s0124,15,16,0.7591210932912799
s0124,16,17,0.7811567807411577
s0124,17,18,0.7617919343566558
s0124,18,19,0.7311466053754002
s0124,19,20,0.7473967238204109
s0124,20,21,0.7383914589422186
s0124,21,22,0.7283305396381312
s0124,22,23,0.6902264880111663
s0124,23,24,0.6892527484825374
s0124,24,25,0.6836954477215207
s0124,25,26,0.6882020042673224
s0124,26,27,0.6771814079912133
s0124,27,28,0.6742568037366732
s0124,28,29,0.6788484881801552
s0124,29,30,0.6960222948458982
s0124,30,31,0.6732484237928256
s0128,0,1,0.7928435723947883
s0128,1,2,0.8207213064980506
s0128,2,3,0.8445077212352753
s0128,3,4,0.8588588087272644
s0128,4,5,0.8307053007566929
s0128,5,6,0.8011389809778928
s0128,6,7,0.8028139315019548
s0128,7,8,0.8401802917255424
s0128,8,9,0.85237616488217
s0128,9,10,0.8128843720884025
s0128,10,11,0.8154741989998221
s0128,11,12,0.8174983621442952
s0128,12,13,0.8474103825101257
s0128,13,14,0.8518232091525793
s0128,14,15,0.8098375924597354
s0128,15,16,0.8254857219627648
s0128,16,17,0.8272151776019037
s0128,17,18,0.8455075227241963
s0128,18,19,0.8607364342103321
s0128,19,20,0.8272119429196566
s0128,20,21,0.841576655914853
s0128,21,22,0.8579693653274253
s0128,22,23,0.8621779156399986
s0128,23,24,0.8801317271156907
s0128,24,25,0.8492646689687521
s0128,25,26,0.8590332907570825
s0128,26,27,0.8816450016478747
s0128,27,28,0.8811130197400973
s0128,28,29,0.8921094401517808
s0128,29,30,0.8699214341170788
s0128,30,31,0.851369609425229
s0131,0,1,0.07442236373155482
s0131,1,2,0.7050439765071476
s0131,2,3,0.7487394928226466
s0131,3,4,0.7647511133989638
s0131,4,5,0.786216205919181
s0131,5,6,0.7990783921450805
s0131,6,7,0.7857257461300954
s0131,7,8,0.7391915812710906
s0131,8,9,0.6881565918134702
s0131,9,10,0.6621412531869076
s0131,10,11,0.664430858605318
s0131,11,12,0.6428625160211185
s0131,12,13,0.653518880585393
s0131,13,14,0.666674246652836
s0131,14,15,0.6950302254991776
s0131,15,16,0.7357358989967804
s0131,16,17,0.7789810237099056
s0131,17,18,0.7846745742991686
s0131,18,19,0.7715324940715044
s0131,19,20,0.7806588077440382
s0131,20,21,0.7519548609699319
s0131,21,22,0.7492108551789654
s0131,22,23,0.774292249620179
s0131,23,24,0.7453184197298441
s0131,24,25,0.7501482349267843
s0131,25,26,0.756362344869002
s0131,26,27,0.7361258898022759
s0131,27,28,0.7105276683319888
s0131,28,29,0.6897021456239575
s0131,29,30,0.6820629561850413
s0131,30,31,0.05484783353438054
s0132,0,1,0.8226870011450649
s0132,1,2,0.8285370337842702
s0132,2,3,0.8435855240841955
s0132,3,4,0.8289144337234199
s0132,4,5,0.8431924791272036
s0132,5,6,0.8308000649333521
s0132,6,7,0.8217490158863962
s0132,7,8,0.84411303042645
s0132,8,9,0.8211464324894846
s0132,9,10,0.8321909032748341
s0132,10,11,0.8455099730877038
s0132,11,12,0.8271012611066401
s0132,12,13,0.8376131603700221
s0132,13,14,0.8250061407508255
s0132,14,15,0.8178480710197389
s0132,15,16,0.8429776878369264
s0132,16,17,0.8154489212022834
s0132,17,18,0.8210000368915796
s0132,18,19,0.8312613542856351
s0132,19,20,0.8162683841374516
s0132,20,21,0.8355730057398378
s0132,21,22,0.8246994248982296
s0132,22,23,0.8133365059504956
s0132,23,24,0.8319858192345053
s0132,24,25,0.808992652846083
s0132,25,26,0.8174562617582184
s0132,26,27,0.8328891186717748
s0132,27,28,0.8263997937125818
s0132,28,29,0.8387915627618935
s0132,29,30,0.8244007476509586
s0132,30,31,0.8205798904261438
s0133,0,1,0.7823154229524774
s0133,1,2,0.7498058836893824
s0133,2,3,0.7516298993692826
s0133,3,4,0.7499547130532164
s0133,4,5,0.741689729362162
s0133,5,6,0.7426696547820092
s0133,6,7,0.7388800680583142
s0133,7,8,0.725045864363549
s0133,8,9,0.7008610468732994
s0133,9,10,0.6947380683804294
s0133,10,11,0.6649123150299511
s0133,11,12,0.6410875221149629
s0133,12,13,0.6338799351577884
s0133,13,14,0.64340531351148
s0133,14,15,0.637389669713248
s0133,15,16,0.6515101135945033
s0133,16,17,0.6676395377005513
s0133,17,18,0.6907708068931799
s0133,18,19,0.7016692872763727
s0133,19,20,0.6904609286542135
s0133,20,21,0.6864235345323079
s0133,21,22,0.6650793786100868
s0133,22,23,0.6722403056096248
s0133,23,24,0.6687018769097649
s0133,24,25,0.6884566131347913
s0133,25,26,0.6919852417401012
s0133,26,27,0.693146798750117
s0133,27,28,0.6998519014560551
s0133,28,29,0.6724639404000803
s0133,29,30,0.677222467649933
s0133,30,31,0.7012136689986004
s0137,0,1,0.8361218402373427
s0137,1,2,0.815667857858673
s0137,2,3,0.8045136886135873
s0137,3,4,0.7883159536197478
s0137,4,5,0.7784681420115428
s0137,5,6,0.7875052113959086
s0137,6,7,0.7778658558123822
s0137,7,8,0.7796240293219192
s0137,8,9,0.772779658375134
s0137,9,10,0.755413630968689
s0137,10,11,0.7558428748561924
s0137,11,12,0.7455076971751128
s0137,12,13,0.7424785972891613
s0137,13,14,0.7550207226945438
s0137,14,15,0.7640250329550146
s0137,15,16,0.7731657128810928
s0137,16,17,0.7745263875117188
s0137,17,18,0.771407592589277
s0137,18,19,0.7446426815028755
s0137,19,20,0.7542518301506013
s0137,20,21,0.7665201349755575
s0137,21,22,0.7617630773058524
s0137,22,23,0.745443235261333
s0137,23,24,0.739900728383976
s0137,24,25,0.7335000491170203
s0137,25,26,0.7252783381581895
s0137,26,27,0.7085110003909784
s0137,27,28,0.6903166975991635
